Lien,type,prix,adresse,url_image
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5701158,Chaussures homme,30000.0,"Dakar Plateau, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-adidas-spezial-5686387,Chaussures Adidas Spezial,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-spezial-5686382,Baskets Adidas Spezial,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/puma-speedcat-blue-5686391,Puma speedcat blue,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/baskets-puma-speedcat-blue-5686398,Baskets Puma speedcat blue,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/baskets-new-balance-740-5675107,Baskets New Balance 740,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-new-balance-740-5675109,Chaussures New Balance 740,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/baskets-new-balance-740-5675111,Baskets New Balance 740,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/baskets-new-balance-740-5675116,Baskets New Balance 740,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/baskets-new-balance-740-5675114,Baskets New Balance 740,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/baskets-new-balance-1906-5675150,Baskets New Balance 1906,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/nike-shox-r4-5683579,Nike shox r4,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-nocta-5688215,Baskets Nike nocta,30000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-nocta-5688217,Baskets Nike Nocta,30000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-nocta-5688212,Baskets Nike Nocta,30000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/jordan-11-5682349,Jordan 11,23000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/new-balance-1906-5697822,New Balance 1906,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/new-balance-1906-5697823,New Balance 1906,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/nike-free-metcon6-5697826,Nike free metcon6,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/new-balance-1906-5697825,New Balance 1906,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/baskets-prada-5690656,Baskets Prada,30000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-5-5690650,Baskets Jordan 5,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/puma-magmax-nitro-5697829,Puma Magmax nitro,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/new-balance-x-lord-piana-5697830,New Balance X lord piana,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/baskets-new-balance-5662321,Baskets New Balance,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/asic-nyc-5685346,Asic NYC,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/asic-nyc-5685344,Asic NYC,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/asic-5685339,Asic,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/asic-1130-5685340,Asic 1130,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5702353,Chaussures  homme,30000.0,"Dakar Plateau, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5702755,Chaussures homme,13500.0,"Diamalaye 1, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-5702938,Chaussures hommes,15000.0,"Diamalaye 1, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-5702940,Chaussures hommes,15000.0,"Diamalaye 1, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-5702941,Chaussures hommes,12000.0,"Diamalaye 1, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/crocs-vip-5703224,Crocs Vip,15000.0,"Ouest Foire, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/crocs-homme-5703227,Crocs homme,10000.0,"Ouest Foire, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/baskets-homme-5708139,Baskets homme,6000.0,"Diourbel, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5708144,Chaussures  homme,8000.0,"Diourbel, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5708158,Chaussures  homme,8000.0,"Diourbel, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5709007,Chaussures  homme,,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/sandales-homme-5713963,Sandales homme,25000.0,"Dakar Plateau, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5714834,Chaussures  homme,15000.0,"Parcelle Assainies, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5715932,Chaussures  homme,18000.0,"Yoff, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5715935,Chaussures  homme,22000.0,"Yoff, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-orthopedique-5716135,Chaussures orthopédique,,"Guediawaye, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5716365,Chaussures  homme,12000.0,"Dakar Plateau, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/mocassins-homme-5716397,Mocassins homme,12000.0,"Dakar Plateau, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-tn-5716742,Baskets Nike TN,15000.0,"Parcelle Assainies, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-orthopediques-5716881,Chaussures orthopédiques,10000.0,"Medina, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-samba-5719018,Baskets Adidas Samba,20000.0,"Colobane, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/baskets-new-balance-530-5719023,Baskets New Balance 530,25000.0,"Colobane, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/baskets-new-balance-1000-5719027,Baskets New Balance 1000,25000.0,"Colobane, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/baskets-sebago-5719030,Baskets Sebago,13000.0,"Colobane, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-new-balance-1000-5719051,Chaussures New Balance 1000,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-new-balance-1000-5719053,Chaussures New Balance 1000,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-one-low-5719291,Baskets Jordan One Low,,"Colobane, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/crocs-homme-5720276,Crocs homme,8000.0,"Keur Massar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/baskets-hermes-chypre-5724452,Baskets Hermes Chypre,10000.0,"Parcelle Assainies, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5729550,Chaussures  homme,32000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-sebago-5737758,Chaussures Sebago,13000.0,"Colobane, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/timberlands-louis-vouitton-5740527,Timberlands Louis Vouitton,35000.0,"Ouest Foire, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/baskets-new-balance-1000-5740531,Baskets New Balance 1000,30000.0,"Ouest Foire, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/timberlands-louis-vouitton-5740532,Timberlands Louis Vouitton,35000.0,"Ouest Foire, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-campus-5745868,Chaussures Campus,14900.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-tn-5745876,Chaussures tn,14900.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-campus-5745914,Chaussures Campus,14900.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-tn-5745917,Chaussures TN,14900.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/vans-timberland-5746866,Vans Timberland,17000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5746871,Chaussures  homme,22000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-orthopedique-5747230,Chaussures orthopédique,,"Guediawaye, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5747868,Chaussures  homme,18000.0,"Parcelle Assainies, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/baskets-hugo-boss-5748195,Baskets Hugo Boss,20000.0,"Colobane, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-timberland-5748200,Chaussures Timberland,35000.0,"Colobane, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/baskets-air-force-one-5748304,Baskets Air Force One,12000.0,"Ouest Foire, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hermes-5751239,Chaussures Hermès,20000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-5756505,Chaussures hommes,13000.0,"Diamalaye 1, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-adistar-repetitor-5758312,Baskets Adidas/ Adistar répétitor,18000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-samba-5758567,Baskets Adidas Samba,30000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-samba-5758571,Baskets Adidas Samba,,"Dakar Plateau, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/sneakers-navy-flex-5759795,Sneakers navy flex,30000.0,"Colobane, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5760425,Chaussures  homme,13000.0,"Mariste, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/jordan-4-authentiques-originales-5760593,Jordan 4 authentiques originales,40000.0,"Dakar Plateau, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5760609,Chaussures homme,30000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5760749,Chaussures homme,,"Yoff, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5760772,Chaussures homme,,"Yoff, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/sandales-orthopedique-5762297,Sandales orthopédique,15000.0,"Dakar Plateau, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-5762812,Baskets Nike,13000.0,"Mariste, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/crocs-sandales-5714676,Crocs sandales,6000.0,"Fass, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/palladium-pampa-high-5766336,Palladium pampa high,15000.0,"Mamelles, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5769513,Chaussures  homme,25000.0,"Colobane, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5769521,Chaussures  homme,15000.0,"Colobane, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5769535,Chaussures  homme,20000.0,"Colobane, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5769545,Chaussures  homme,20000.0,"Colobane, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5769564,Chaussures  homme,25000.0,"Colobane, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/babouches-en-cuir-5770309,Babouches en cuir,14000.0,"Medina, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/sandales-en-cuir-5770322,Sandales en cuir,13000.0,"Medina, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hermes-5773512,Chaussures Hermès,140000.0,"Medina, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5773520,Chaussures homme,15000.0,"Medina, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5774677,Chaussures homme,15000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/sneaker-5777043,Sneaker,30000.0,"Parcelle Assainies, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-en-cuir-5777594,Chaussures homme en cuir,1300.0,"Medina, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/crocs-homme-5782011,Crocs homme,12000.0,"Parcelle Assainies, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/crocs-homme-5782015,Crocs homme,12000.0,"Parcelle Assainies, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/yeezy-foam-5782019,Yeezy foam,20000.0,"Parcelle Assainies, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-prada-5774787,Chaussures Prada,27000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5784030,Chaussures  homme,7500.0,"Keur Massar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/vetements-homme-5786720,Vêtements homme,9000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5771379,Chaussures  homme,23000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5771368,Chaussures  homme,23000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5771394,Chaussures  homme,23000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5771387,Chaussures  homme,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5771400,Chaussures  homme,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5771406,Chaussures  homme,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5771415,Chaussures  homme,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/nike-p6000-5771410,Nike P6000,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5771468,Chaussures  homme,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5771479,Chaussures  homme,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5771489,Chaussures  homme,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5771496,Chaussures  homme,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5771511,Chaussures  homme,20000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5771502,Chaussures  homme,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/crocs-bape-5787454,Crocs Bape,15000.0,"Sicap Liberté, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5749905,Chaussures homme,22500.0,"Fass, Dakar, Sénégal",
